,Credit Amount,Repay Delay Sep,Repay Delay Aug,Repay Delay Jul,Prior Pay Sep,Prior Pay Aug,Prior Pay Jul,Graduate School,Is Married,Prior Pay Total,Repay Delay Total,Defaulted
12405,50000,0,0,0,6000,13000,0,1,False,23000,2,True
33092,230000,1,0,0,0,0,0,0,False,0,1,True
35332,50000,0,0,0,1246,982,995,0,False,4170,0,True
7559,130000,0,0,2,8600,0,3500,0,False,25700,4,False
9232,40000,0,0,0,1931,1888,1458,0,False,9781,0,False
9623,180000,1,0,0,2294,900,0,0,False,3982,1,False
23632,50000,0,0,0,2200,3000,1218,0,True,10352,2,False
29141,20000,0,0,0,1560,1217,1276,0,False,6161,0,True
35913,60000,1,0,0,2317,1904,1384,0,False,9952,1,True
38288,140000,0,0,0,5779,5452,2968,0,True,24651,0,True
20773,270000,0,0,0,2000,2000,2000,0,False,11921,0,False
8426,180000,0,0,0,3018,3071,3042,1,False,13347,0,False
21192,280000,0,0,0,0,780,0,0,True,780,0,True
33083,200000,0,1,0,89,25387,4610,0,False,37366,3,True
17568,240000,0,0,0,3000,3038,3057,0,True,18595,0,False
39765,50000,0,0,0,3803,1068,1076,0,True,10733,1,True
20609,360000,0,0,0,10541,7600,3049,0,True,50694,0,True
8399,30000,0,0,0,5000,0,504,1,False,7304,0,False
16985,130000,0,0,0,396,396,396,0,True,2376,0,False
39727,60000,1,0,0,2959,3106,1835,0,True,31593,1,True
1274,120000,0,0,0,4178,4223,4296,0,True,26000,0,False
32408,335263,0,0,0,1683,23198,1345,0,False,38811,0,True
25876,50000,1,2,0,0,2118,3562,0,False,9220,4,True
35753,20000,0,0,0,1000,7,132,1,False,1140,2,True
22033,200000,0,0,0,2829,4000,780,1,False,7609,0,False
33355,50000,0,0,0,1472,4075,0,0,False,7951,0,True
33766,50000,0,0,0,0,4442,263,0,False,5487,1,True
11497,30000,0,0,0,1270,1300,1000,0,False,6370,0,False
13402,130000,0,0,0,2464,5890,1113,1,False,14633,0,False
3650,50000,0,0,0,2000,1296,692,0,False,6395,0,False
37230,20000,2,0,0,1660,1580,751,0,False,6274,2,True
33907,53982,0,0,0,1968,2018,30423,0,True,37861,0,True
4022,100000,0,0,0,3007,3200,3000,1,False,17807,0,False
26149,500000,0,0,1,4337,303,1371,0,False,15009,2,True
38545,100000,0,0,0,102,390,390,0,True,2052,0,True
32798,200000,0,0,0,13347,10575,10664,0,False,57324,0,True
27116,160000,0,0,0,549,156,393,1,False,1961,0,True
22784,40000,0,0,0,2000,2000,2000,0,False,11000,0,False
38756,30000,1,0,0,2020,1812,2013,0,False,10061,1,True
30670,50000,0,0,0,1944,1267,2033,0,True,7635,0,True
29312,60000,2,0,0,3096,4358,535,0,False,13776,2,True
2752,50000,0,0,0,2009,1180,1000,0,True,6537,0,False
32962,360000,0,0,0,0,0,0,1,False,0,0,True
9376,70000,0,0,0,1600,1300,500,0,False,6900,0,True
30377,160000,0,0,0,3910,3876,3001,0,True,29801,0,True
13718,230000,0,0,0,1421,1264,2577,0,True,6367,0,False
25015,460000,0,1,0,311,6194,22371,0,True,52684,1,True
31982,210000,1,0,0,0,0,0,1,False,0,1,True
28570,180000,0,0,0,0,0,0,0,True,0,0,True
14352,60000,0,0,0,1735,1979,1443,0,True,9120,0,False
12212,30000,0,0,0,2000,1000,1000,1,True,6800,0,False
33813,170000,0,0,0,413,1153,206,0,False,3889,0,True
39254,106038,0,0,0,66848,2461,2536,0,False,78281,0,True
783,50000,0,0,0,1900,1428,600,1,False,7928,2,False
5784,300000,0,0,0,832,225,0,1,True,1057,0,False
765,240000,0,0,0,16044,15087,12000,1,False,82131,0,False
22833,140000,0,0,0,2285,2365,2413,0,True,15008,0,False
25479,20000,0,0,0,1317,1261,678,0,False,5186,0,True
40293,130000,0,0,1,8537,616,3591,0,False,25323,1,True
36841,80000,0,0,0,2089,2010,1566,0,False,10410,0,True
38005,20000,0,0,0,1291,2312,123,1,False,4834,2,True
17170,50000,0,0,2,6930,0,1200,1,True,11285,2,False
8380,80000,0,0,0,2000,5056,20202,0,False,38875,0,True
32627,599483,0,0,0,8319,10015,8255,0,True,52563,0,True
25959,100000,0,0,0,3700,4611,5161,0,False,24593,0,True
25912,180000,0,0,0,2468,927,2045,0,True,26820,0,True
954,350000,0,0,0,5932,9908,4692,0,True,37730,0,False
22893,180000,0,0,0,0,0,1000,0,True,3574,0,False
32175,10000,0,0,1,2488,492,602,0,False,6780,1,True
11713,10000,0,0,0,1000,390,390,1,False,2560,0,False
35080,160000,0,0,0,8675,3599,6671,0,False,30994,0,True
9310,150000,0,0,0,6640,4100,4000,0,True,21415,0,True
34181,20000,0,0,0,0,0,0,0,False,0,0,True
15130,300000,1,0,0,9048,4040,0,1,False,15861,1,False
8080,50000,0,0,0,1690,1620,900,0,True,7410,0,False
21460,490000,0,0,0,8683,10021,8017,0,True,55614,0,False
23052,140000,0,0,0,4000,390,390,0,False,12140,0,False
3256,480000,0,0,0,11956,12331,6295,1,True,51190,0,False
25579,80000,0,0,0,253,390,390,0,False,2207,0,True
40525,20000,0,0,0,0,571,254,0,False,1386,1,True
8755,210000,0,0,0,1053,2992,2046,1,False,27010,0,False
24088,180000,0,0,0,6500,7000,7100,0,False,35600,0,False
32302,200000,1,0,0,1753,1014,0,0,False,3753,1,True
31983,220000,0,0,0,1789,728,0,0,False,3976,0,True
11334,200000,0,0,0,4762,3856,2753,0,False,20071,0,False
23020,130000,0,0,0,2100,1807,1800,0,True,11263,0,False
12243,280000,0,0,0,183,1699,0,1,True,5645,0,True
10383,120000,0,0,0,4700,5590,4000,0,False,54286,0,False
25421,170000,0,0,0,6757,5999,7993,0,True,39058,1,True
36172,80000,1,0,0,2898,3018,5653,0,True,17140,3,True
28223,30000,0,0,0,1563,3127,1961,0,False,8423,2,True
34138,20000,1,2,2,1418,0,445,0,True,3263,5,True
9867,160000,2,2,0,0,7661,4607,0,True,26321,4,False
25828,50000,0,0,0,2399,2179,981,0,False,7864,0,True
4440,500000,0,0,0,6867,2929,0,1,True,48990,0,False
4524,160000,0,0,0,2242,6745,2500,0,True,14176,0,True
35415,50000,2,2,0,0,1618,1714,0,False,6777,4,True
19523,280000,2,0,0,9970,10261,17003,0,True,60502,2,True
3794,200000,0,0,2,4053,0,1904,0,False,7360,2,True
23635,60000,0,0,0,2300,2600,1600,0,False,11000,0,False
37457,300000,0,0,0,192,717,0,1,False,2874,0,True
3892,380000,0,0,0,10617,5478,784,1,True,17526,0,False
21295,200000,0,0,0,4000,5000,4000,0,False,26000,0,False
14566,20000,1,0,0,0,0,0,0,True,0,1,True
39087,50000,0,0,0,1415,1481,785,0,False,6470,0,True
39106,70000,0,0,0,3231,8405,8469,1,False,28864,0,True
23982,300000,0,0,0,15000,25000,8000,0,True,89060,0,False
28766,140000,0,0,0,0,2827,0,0,False,4940,0,True
13902,20000,0,0,0,1273,1321,1572,0,True,6466,2,False
30974,80000,0,0,0,5319,10708,6526,0,False,34163,0,True
19800,170000,0,0,0,1675,1500,1007,0,True,57316,0,False
37932,190000,0,0,0,565,390,565,1,False,1933,0,True
12310,240000,0,0,0,5220,2773,4614,0,False,23528,0,True
35275,20000,0,0,0,1274,3086,1780,0,False,12975,1,True
32442,90000,2,1,0,3437,4151,4638,0,False,23732,3,True
11986,30000,1,2,0,0,2000,3000,1,False,7000,5,False
1985,320000,0,2,0,0,1948,0,1,False,1948,2,True
31130,80000,0,0,0,0,181,181,0,True,1793,0,True
3617,360000,0,0,0,12323,22023,12023,0,True,74738,0,False
31371,50000,1,1,0,164,1437,1722,0,False,5166,3,True
14187,130000,0,0,0,0,0,0,0,True,0,0,True
23768,230000,0,0,0,316,316,316,0,False,2196,0,False
31386,80000,0,0,0,2213,2213,2026,0,False,13312,0,True
16820,120000,0,0,0,6000,4100,3000,0,False,18100,0,False
19247,430000,0,0,0,0,2320,0,1,True,7474,0,True
14764,50000,0,0,0,2088,2120,1750,0,False,11481,0,False
33884,170000,0,0,0,1037,1688,136,0,False,3998,1,True
30455,30000,0,0,0,1412,1446,303,0,False,4099,0,True
9340,280000,1,0,0,0,3508,0,1,True,3508,1,True
17271,100000,0,0,0,864,2438,821,0,True,9440,2,True
33733,30000,2,0,0,1617,1628,1561,0,True,6722,2,True
10675,170000,0,0,0,6317,3632,3494,1,False,24863,0,False
27638,10000,0,0,0,1311,1246,307,0,False,3858,0,True
17585,70000,0,0,0,39270,603,2288,1,False,45959,0,False
15286,130000,0,0,0,1175,2751,2995,0,True,9877,0,False
27030,30000,1,2,0,941,1125,857,0,False,5180,3,True
32556,360000,0,0,0,5099,10587,17045,1,False,43188,0,True
11065,270000,2,0,0,6300,6800,4000,1,True,31300,2,False
12423,20000,0,0,0,1300,1300,1500,0,False,7100,0,False
21540,200000,0,0,0,1048,0,0,0,True,1048,0,False
29567,10000,0,0,2,2502,4,336,0,False,4567,2,True
13329,20000,0,0,0,1400,3300,0,0,True,7700,2,False
13296,300000,0,0,0,15003,13539,20714,1,False,87646,0,False
11238,20000,0,0,0,2000,3000,2000,1,True,16000,0,False
22574,180000,0,0,0,3022,3005,3002,1,False,15033,0,False
11417,20000,0,0,2,6097,547,0,0,False,9229,4,False
27922,50000,1,2,0,0,2006,1512,0,True,7506,3,True
8170,140000,0,0,0,5530,6600,5100,0,True,33250,0,False
8433,120000,0,0,0,2680,2741,2933,0,False,17654,2,False
35056,150000,0,0,1,1125,12,88,0,False,2739,2,True
28053,20000,0,0,0,1269,1290,1293,0,True,5911,0,True
25164,240000,0,0,0,3137,5866,5304,0,True,34577,1,True
1203,20000,0,0,0,1500,1400,2000,0,False,7400,4,False
5608,80000,0,0,0,20000,11556,0,1,True,31556,0,False
37906,160000,0,0,0,3138,872,546,0,True,6430,0,True
10384,270000,0,0,0,2197,186,0,0,True,2989,0,True
18781,50000,0,0,0,2500,1900,1898,0,True,10105,0,True
246,210000,0,0,0,6483,5082,6000,0,True,32709,0,False
4521,20000,1,2,0,900,1200,1000,0,True,3200,3,False
36887,30000,1,2,0,0,1327,590,0,False,4112,4,True
35791,70000,0,0,0,2039,1383,2947,0,True,9267,0,True
4764,180000,0,0,0,1000,11153,3924,1,False,19067,0,False
14603,150000,0,0,0,436,11086,6284,1,False,31473,0,False
28738,130000,0,0,0,1985,2921,110,1,False,5143,0,True
12644,210000,0,0,0,1570,17036,73158,1,False,93359,0,False
30097,500000,0,0,0,3008,8838,6789,1,True,22563,0,True
34154,60000,2,0,0,1805,1844,2281,0,False,10412,3,True
27520,90000,1,0,0,2230,3642,4171,0,True,18768,2,True
3367,50000,0,0,0,15522,6964,7604,1,False,50739,0,False
29817,50000,0,0,0,2090,3157,2735,0,True,21850,0,True
23147,140000,0,0,0,4691,4251,4500,1,True,21242,0,False
20997,110000,0,0,0,5837,5454,5707,0,False,29645,0,False
21072,140000,0,0,0,3000,3000,3000,0,True,17000,0,False
17931,200000,0,0,0,1330,1362,1000,0,False,6642,0,False
11622,170000,0,0,0,6006,4400,3827,0,True,21264,0,False
12035,110000,1,2,2,8000,0,4000,0,False,23100,5,False
4718,30000,2,0,0,1700,1600,700,0,True,6001,4,True
28051,20000,1,0,0,1783,1608,1500,0,False,7254,2,True
40465,200000,0,0,0,1831,60753,3964,0,False,83462,0,True
23623,230000,0,0,0,3000,3500,3000,0,False,19000,0,False
21818,340000,1,0,0,15650,11554,11058,1,False,54154,1,False
38483,240000,0,0,0,4829,3074,4361,0,False,22653,0,True
8802,50000,0,0,0,1596,1291,695,0,True,5541,0,True
30282,200000,0,0,0,0,0,0,1,False,0,0,True
25524,50000,1,2,0,0,2011,1463,0,False,7532,3,True
10238,110000,0,0,0,0,0,0,1,False,4650,0,False
24760,130000,0,0,0,2574,1887,2000,0,False,12943,0,True
7524,200000,1,0,0,0,0,0,0,True,0,1,True
13613,300000,0,0,0,0,0,0,1,False,0,0,False
9612,170000,0,0,0,326,326,326,0,True,1956,0,False
37286,130000,0,0,0,4458,4278,2836,0,False,19280,0,True
31763,210000,1,0,0,0,0,0,0,True,0,2,True
10205,10000,0,0,0,1300,1146,320,1,False,4496,0,False
19593,200000,0,0,0,10000,17014,15019,0,True,82033,0,False
1023,30000,0,0,0,1700,3400,2528,0,False,8798,0,True
11087,80000,1,0,0,0,0,0,0,False,0,1,True
4418,180000,1,0,0,0,0,0,0,False,0,1,False
23560,20000,0,0,0,2422,2560,2426,0,True,10894,0,False
24129,20000,0,0,0,1700,2000,1011,0,False,5227,0,False
21985,30000,0,0,0,1369,1517,2381,0,False,5267,4,False
4611,50000,0,0,0,2000,1500,1690,0,False,8582,0,False
23838,30000,0,0,0,0,0,0,0,True,28742,0,True
15462,200000,0,0,0,4000,6000,6000,1,False,37500,0,False
37536,200000,1,0,0,91,0,2011,0,False,53110,1,True
1168,220000,0,0,0,6809,7038,5000,0,False,32820,0,True
40592,70000,0,0,0,1080,9167,1736,0,False,17680,1,True
23355,230000,0,0,0,6336,3447,11449,0,True,48239,0,False
24018,80000,0,0,0,2000,2000,2000,0,False,11507,0,False
15389,420000,0,0,0,7004,9000,7000,1,False,43437,0,False
32268,120000,0,0,0,290,1678,3145,0,True,18618,0,True
20523,180000,0,0,0,5311,4657,3500,0,False,24418,0,False
35564,90000,2,0,0,3662,3707,2037,0,False,15956,2,True
18503,160000,0,0,0,6574,12121,0,0,True,39251,2,False
33716,240000,0,0,0,0,0,0,0,False,0,0,True
18340,200000,0,0,0,9000,7100,7100,0,True,45100,0,False
37954,60000,0,0,0,2181,2330,914,0,False,7992,0,True
25713,60000,0,0,0,2356,1242,434,0,False,11505,0,True
24357,100000,0,0,0,2000,2000,2000,0,False,30000,0,False
10372,160000,2,2,0,0,4582,0,1,False,11598,4,True
20863,80000,0,0,0,2780,3745,1628,0,False,11036,0,False
12450,160000,0,0,0,5145,5187,5014,1,False,24701,0,False
5124,50000,0,0,0,1066,50045,992,1,False,55111,0,False
40605,260000,0,0,0,0,0,0,0,False,0,0,True
40300,144629,0,0,0,12148,3876,24092,0,False,59831,2,True
35366,30000,0,0,0,1473,3542,0,0,False,7444,2,True
13598,50000,0,0,0,1300,1310,1300,0,True,6410,0,True
32487,450000,0,2,0,0,1791,1958,1,True,5199,2,True
15409,160000,0,0,0,6000,5030,6000,1,False,41030,0,False
39710,80000,0,0,0,256,256,0,0,False,1589,0,True
4339,50000,3,2,0,0,3000,2000,1,False,11500,5,False
31618,279006,0,0,0,10350,9688,10002,0,True,45736,0,True
21124,130000,0,0,0,3000,3000,1000,0,True,9900,0,True
15665,140000,0,0,0,2209,923,1751,1,False,7313,0,False
2892,80000,0,0,0,1473,24770,3366,1,True,79396,0,True
21763,180000,0,0,0,7000,6800,6800,0,True,35100,0,False
25378,20000,0,0,0,1515,2707,65,0,False,8014,2,True
22217,180000,0,0,0,8000,8000,6000,1,True,43000,0,False
36045,140000,0,0,0,5236,3224,2850,0,False,20749,0,True
24880,220000,0,0,0,4216,10976,10008,1,False,43086,0,True
28371,240000,0,0,0,305,1929,0,0,True,14505,1,True
23966,10000,0,0,0,780,780,0,0,False,2340,4,False
31688,160000,0,0,0,0,0,0,0,True,0,0,True
15824,230000,0,0,0,5000,5000,15897,1,False,53265,0,False
10250,130000,0,0,0,2951,596,1520,0,True,12258,0,False
10323,200000,0,0,0,7000,8000,4100,0,True,32100,0,False
34302,83239,0,0,0,2245,26652,388,0,False,36259,2,True
16390,240000,1,0,0,0,0,0,0,True,0,1,False
16782,110000,0,0,0,5000,5000,5000,0,False,23709,0,False
18999,290000,0,0,0,6107,4538,6074,1,True,19198,0,False
2299,350000,0,0,0,5000,5016,5000,0,True,25016,0,False
20541,210000,0,0,0,652,401,63,1,True,1800,0,False
9519,210000,0,0,0,3814,2931,2045,0,True,14770,0,False
27256,120000,0,0,0,374,11498,1411,0,False,13461,1,True
3171,20000,0,0,0,1282,1000,192,0,False,2658,0,False
23598,360000,1,0,0,0,271,0,0,False,832,1,False
11561,160000,0,0,0,316,316,316,0,True,1896,0,False
30686,360000,1,0,0,0,0,0,0,False,0,1,True
32595,290000,1,0,0,503,519,0,0,False,1023,1,True
31375,200000,0,0,0,0,0,0,0,True,0,0,True
24613,180000,0,0,0,0,0,0,0,True,0,0,False
21327,80000,0,0,0,2800,2800,2400,0,True,14300,0,False
16705,20000,0,0,0,13605,19352,0,0,True,57299,0,False
2721,60000,0,0,0,1859,1410,910,0,False,7118,0,False
36899,80247,0,0,0,1316,57885,542,0,True,66830,2,True
22884,50000,0,0,0,2100,1800,0,0,False,3900,0,False
16414,230000,0,0,0,0,967,0,1,True,2165,0,True
20500,150000,0,2,0,0,990,990,1,False,4950,2,False
39134,30000,0,0,0,1423,1592,871,0,False,5804,0,True
23028,180000,0,0,0,6500,7000,7200,0,False,36218,0,False
26414,160000,0,0,1,2517,0,1757,0,False,8059,1,True
1469,120000,0,0,0,2054,0,409,1,False,5454,0,False
36838,70000,0,0,0,2828,2739,3497,0,True,16855,0,True
32306,50000,0,0,0,730,0,0,0,False,730,0,True
36178,100000,1,0,0,4086,5670,2259,0,False,21803,3,True
36961,30000,0,0,0,1692,1807,3059,0,False,7230,1,True
18624,360000,0,0,0,5000,1166,1297,0,True,7463,0,False
14981,200000,1,0,0,1473,1818,4192,1,False,17677,1,False
18148,190000,0,0,0,4600,4500,4000,1,False,21800,0,False
25815,120000,0,2,0,0,5010,626,0,False,10099,2,True
31816,10000,0,0,0,724,24,731,0,False,1630,0,True
2650,20000,0,0,0,1307,1174,2236,0,False,5717,4,False
29834,260000,0,0,0,6936,6115,5615,0,False,34307,0,True
23263,320000,0,0,0,4400,4520,5050,1,True,25010,0,False
39513,140000,0,0,1,4521,215,143,0,False,7777,2,True
4543,390000,0,0,0,8315,6839,3000,0,True,25258,0,False
14792,50000,0,0,0,2000,1092,880,0,True,5742,0,False
28560,280000,1,0,0,1778,2269,1670,0,False,8773,2,True
38107,110000,0,0,0,5300,5269,4006,0,False,27676,0,True
15470,80000,0,0,0,1432,1476,1441,0,False,7503,0,False
24421,160000,0,0,0,5183,10670,3576,0,True,27053,0,False
20739,110000,0,0,0,541,541,941,0,False,48671,0,False
34208,50000,0,0,0,2353,1858,2001,0,True,13860,0,True
19827,80000,0,0,0,20024,10000,4000,1,False,41524,0,False
17246,10000,0,0,0,1143,1218,1000,0,False,3733,0,False
27019,200000,1,0,0,0,0,0,0,True,0,1,True
30983,30000,0,0,0,1925,2373,1910,0,False,12486,0,True
23083,220000,0,0,0,5042,5042,3687,0,True,24273,0,False
7814,230000,0,0,0,62469,5000,2000,1,True,82469,0,False
26566,130000,1,2,0,0,3174,2405,0,False,11665,4,True
16075,150000,0,0,0,2012,3310,11164,0,False,62196,0,False
30514,50000,1,2,0,0,2000,1952,0,False,10482,3,True
7135,80000,0,0,0,1600,1300,859,1,False,57559,0,False
35937,360000,0,0,0,1502,1905,808,1,False,7193,1,True
18241,450000,0,0,0,2489,2528,10179,1,True,35392,0,False
13855,390000,0,0,0,1804,2561,8122,0,False,44504,0,False
32177,10000,1,1,0,378,1412,2000,0,False,5611,3,True
22478,180000,0,0,0,0,0,0,0,True,2425,0,False
39440,160000,0,0,0,3761,2795,2200,0,False,28357,0,True
11090,50000,1,2,2,2021,0,1596,0,False,8956,5,True
2774,200000,0,0,0,2544,1433,3224,0,True,14976,0,False
27277,496790,0,0,0,926,15142,7437,0,False,61060,1,True
16779,300000,0,0,0,3513,2012,3902,0,True,22360,0,False
18811,280000,0,0,0,10505,10424,10047,1,False,60816,0,True
39033,20000,0,0,0,1203,1526,1474,0,False,6399,1,True
1512,200000,0,0,0,8009,6402,6715,0,False,81295,0,False
6395,130000,0,0,0,5008,6003,4000,0,True,25881,0,False
38495,30000,0,0,0,1889,1710,1389,0,False,8565,0,True
15443,350000,0,0,0,187,376,187,1,False,2005,0,False
1429,330000,0,0,0,2213,5000,20000,1,False,30085,0,False
39712,10000,0,0,0,0,240,0,0,False,240,0,True
212,160000,0,0,0,2453,9880,52572,0,True,68661,0,False
22681,50000,2,2,0,68,1510,1724,0,False,5123,4,True
40704,80000,0,0,0,0,0,0,0,False,0,0,True
31953,50000,0,0,0,2564,4686,6748,0,False,38734,0,True
37577,110000,0,0,0,5258,6323,774,0,False,31217,2,True
18794,300000,0,0,0,1500,1500,1500,0,True,9498,0,False
39556,20000,1,0,0,1285,1476,651,0,True,5796,1,True
22264,110000,0,0,0,3000,3000,9000,1,False,28000,4,False
28887,130000,0,0,0,3956,4011,2625,1,False,23503,0,True
18084,140000,0,0,0,2000,5000,390,0,False,8560,0,False
1403,80000,0,0,0,8213,3491,3508,0,False,39593,0,True
24850,50000,1,0,0,1964,2096,1797,0,True,27170,1,True
28307,30000,0,0,0,1832,1681,765,0,False,8338,0,True
36505,50000,0,0,0,1653,2001,1571,0,True,10274,0,True
28199,313424,0,0,0,7907,65939,8422,1,False,92155,0,True
13851,50000,0,0,0,6004,1805,1255,1,False,14180,0,False
20915,90000,0,0,0,2366,4000,3000,1,False,29846,0,False
5503,50000,1,0,0,484,1000,0,0,True,3106,1,True
7838,350000,0,0,0,4983,15084,2028,1,False,30382,0,False
2128,160000,0,0,0,2100,2100,2500,0,True,14100,0,False
17827,150000,0,0,0,3000,3000,2010,0,False,14010,0,False
18635,450000,1,0,2,11420,0,2243,1,True,17985,3,False
3992,120000,0,0,0,3000,2500,3000,1,False,15000,0,False
14340,360000,0,0,0,1861,2078,2361,0,True,16552,0,False
1662,50000,0,0,0,2037,2316,690,0,True,7166,0,False
14241,180000,0,0,0,5812,6000,6100,0,True,29912,0,False
12643,30000,0,0,0,1720,1450,1010,0,True,4680,0,False
10734,150000,0,0,0,1726,1810,172,1,False,3708,0,False
27167,200000,0,0,1,645,246,706,0,True,2641,1,True
34040,20000,0,0,0,1582,1451,2000,0,False,11358,0,True
5281,30000,0,0,0,2595,1200,1020,0,False,66219,0,False
39657,500000,0,0,0,462,4580,463,0,False,20451,0,True
2834,60000,0,0,0,3000,1700,1135,0,True,9635,0,True
27802,20000,0,0,0,1552,1402,648,0,True,5671,0,True
7892,20000,1,2,0,0,1680,1000,0,False,5780,3,False
35092,240000,0,0,0,8374,8962,7673,0,False,42915,0,True
37892,460000,0,1,0,63,9016,11767,0,True,48239,2,True
37375,50000,1,2,2,2181,0,2008,0,False,13004,5,True
40673,320000,0,0,0,5202,5843,16106,0,False,47691,0,True
32332,120000,0,1,0,0,139,0,0,False,432,1,True
40579,249722,0,0,0,160,8405,31,1,False,36942,0,True
31346,50000,2,0,0,3301,1625,6928,0,False,14537,2,True
40674,30000,1,0,0,1702,1974,1308,0,False,37854,1,True
4655,20000,0,0,0,0,1170,0,0,True,2340,0,False
37542,50000,1,2,0,0,2000,1438,0,False,7131,3,True
14360,30000,0,0,0,1485,1301,1000,0,False,4858,0,False
7435,30000,0,0,2,996,0,656,0,True,3609,5,True
5117,230000,1,0,0,1988,19878,25681,1,False,47547,1,False
21875,140000,0,0,0,3000,2200,2400,0,True,13800,0,False
1370,50000,0,0,0,4000,2220,1000,0,False,11220,0,False
25409,70000,1,1,0,589,1803,1378,0,False,7924,3,True
21433,100000,0,0,0,0,0,0,0,True,0,0,False
25053,150000,1,0,0,4325,3832,2792,0,False,17116,1,True
40429,60000,0,0,0,1494,2068,17,0,True,6664,1,True
8838,50000,0,0,0,0,6307,1035,1,False,13418,0,False
9075,110000,0,0,0,5836,5780,5000,0,True,30822,0,False
40635,200000,0,0,0,6978,7045,5736,0,False,35769,0,True
19483,400000,0,0,0,15000,15000,10000,0,True,95000,0,False
20953,500000,0,0,0,5110,19623,15000,1,False,80855,0,False
1163,70000,0,0,0,2500,2000,2000,0,True,9500,0,True
6302,80000,0,0,0,10000,1500,1000,0,True,16141,0,False
3856,50000,0,0,2,6455,0,1500,0,False,20955,2,False
16736,50000,0,0,0,2100,3260,1200,0,True,24188,0,True
18393,80000,0,0,0,3010,3061,2000,0,False,12931,0,False
11801,360000,0,0,0,3000,3000,3000,1,True,24000,0,False
35534,80000,0,0,1,1355,0,874,0,False,2797,1,True
24203,80000,0,0,0,2500,2089,6000,1,False,10789,0,False
17915,120000,0,0,0,3000,5007,3200,0,True,16207,0,False
19263,60000,1,0,0,60559,1126,0,0,False,63474,1,False
11668,190000,1,2,0,0,1400,770,0,True,2170,3,False
22742,160000,0,0,0,9173,4805,3008,0,False,20827,0,False
36636,20000,0,0,0,1223,1203,1009,0,True,5115,0,True
24884,160000,2,2,0,3,4990,3646,0,False,19741,4,True
20390,360000,0,0,0,1740,0,0,0,True,7443,0,False
20697,300000,0,0,0,0,0,0,0,True,0,0,True
22769,50000,0,0,0,2548,2321,4800,1,False,23119,0,False
18574,350000,0,0,0,0,20596,0,1,True,20596,0,False
26342,80000,0,0,0,0,65,0,0,False,976,0,True
34736,130000,0,0,0,6442,5403,4642,0,False,27743,0,True
17249,230000,0,0,0,1742,3267,800,1,True,12561,0,False
4222,210000,1,0,0,0,0,0,0,True,0,1,True
17224,230000,0,0,0,2018,3605,2681,1,True,16572,0,False
20538,80000,0,0,0,2515,3000,6000,0,False,16523,0,False
38067,110000,0,0,0,4782,3890,3854,0,False,25140,0,True
6925,80000,3,2,0,0,2000,1500,0,False,10000,5,True
11207,200000,0,0,0,3440,8795,13676,0,True,27193,0,False
9131,50000,1,2,0,14,1000,0,0,False,13601,3,False
39975,220000,0,0,0,55,31,111,0,False,5068,0,True
17561,30000,0,0,0,1779,3345,0,0,False,5124,0,False
29683,150000,1,0,0,6650,2870,2369,1,False,22586,2,True
16353,100000,0,0,0,4348,70000,4000,0,False,87348,0,False
31734,50000,0,0,0,1453,1548,1286,0,False,6485,1,True
31729,60000,0,0,1,6204,66,1264,0,False,25283,2,True
20116,340000,0,0,0,1500,2000,2000,0,True,11500,0,False
27024,80000,0,0,0,321,321,615,0,True,3418,0,True
3935,260000,1,0,0,0,2020,0,0,True,2020,1,False
15200,50000,0,0,0,1000,3359,1000,0,False,9829,0,False
38980,360000,0,0,0,0,0,0,0,False,0,0,True
13221,30000,1,2,0,0,1600,1500,0,False,5820,3,False
40536,50000,0,0,1,10000,51,1078,0,False,11532,1,True
531,170000,0,0,0,3000,3000,2000,0,False,17000,0,False
26313,50000,0,0,0,2325,3025,1019,0,True,22751,0,True
33069,20000,0,0,0,2000,1956,24,0,False,15018,0,True
25832,10000,0,0,0,1126,2201,668,0,False,14390,0,True
3355,160000,0,0,0,2579,1155,3334,0,False,16947,0,False
35592,50000,0,0,0,2185,2078,2211,0,False,9151,0,True
3926,80000,0,0,0,2157,1500,0,1,False,3657,0,False
16052,80000,0,0,0,1239,1435,1350,0,False,26783,0,False
32978,130000,0,0,0,1236,1369,1000,0,True,6461,0,True
2642,50000,0,0,0,10214,2000,0,0,False,20163,0,False
4188,100000,0,0,0,10000,4000,5578,1,False,46804,0,False
4353,20000,0,0,0,1300,1294,500,0,False,4244,0,False
15420,100000,0,0,0,3700,3700,4148,0,True,20548,2,True
18224,310000,0,0,0,1261,1261,1651,0,False,4953,0,True
26114,20000,0,0,0,1725,10716,20,0,True,17209,4,True
34477,50000,1,2,0,0,1761,549,0,False,4203,3,True
21133,290000,0,0,0,299,0,0,1,False,739,0,False
34779,180000,0,0,2,1744,8,22,0,True,1781,4,True
8665,30000,0,0,0,1844,1600,576,1,True,5208,0,True
34575,50000,1,0,0,1970,1910,1922,0,False,8936,1,True
36372,250000,0,0,0,1838,4161,3148,1,False,14836,0,True
8230,200000,0,0,0,1060,1000,66,1,False,72403,0,True
13808,450000,0,0,0,20449,2499,2499,1,True,37298,0,False
15258,50000,0,0,0,2000,10003,5001,0,False,47042,0,False
29940,100000,0,0,0,3690,3709,4044,0,False,20446,2,True
33427,100000,1,0,0,0,0,0,0,False,0,1,True
12209,10000,0,0,0,1200,4442,0,0,True,8042,2,False
